Lat_norm,Lon_norm,KMeans_Cluster,DBSCAN_Cluster
-2.2037733153607806,1.229714713431598,1,3
-0.7655147870311014,-1.8306637965797574,0,0
-0.7561436175736889,0.7564985447810058,1,3
0.6982197518880332,-0.33834318953396214,5,1
-0.6057678671423883,-1.73030495782666,0,0
0.513847497734703,0.5751381551797952,2,5
0.33237137269757044,-1.350099422637525,0,0
0.49451449719165497,0.750376217553031,2,5
0.123519521623884,-0.639057625028091,0,0
-1.0867927045956405,1.7507260850728794,1,3
-0.5883280341258469,0.804997448359206,1,3
-0.4448040139153963,-0.24256678884443084,3,2
-0.7977679991332324,1.0591126635926456,1,3
0.21702621325657462,-0.7135167218160338,0,0
0.4206602477890413,0.686415633660553,2,5
0.6197405840098481,0.7022026565080726,2,5
0.2297264584919218,0.7496818497297666,2,5
-0.1599000831588894,0.8991126339488851,2,5
-1.9487722851849565,0.6797534796999847,1,3
1.3013035922468195,-1.6738049789056006,4,4
1.52236983976848,0.14324973633104413,5,1
-0.8043489128939001,-0.4081824833254977,3,2
1.1152182499098502,-2.7825730437187044,4,4
0.9041687184203889,-2.1130999370570738,4,4
0.44649273962308833,0.6214580530896276,2,5
0.4966094974520212,-0.6159678750595537,0,0
0.3529170642641571,-1.7831994578667751,4,4
-1.0017817093047554,-0.26995811318002966,3,2
0.4028038379121602,0.5986128859085188,2,5
0.003228941441766424,-0.704441751882478,0,0
0.36155786390852857,0.35818693879826385,2,5
-1.7796030459735204,2.3160386319828596,1,3
-1.1023844100953732,1.956534539881656,1,3
-0.7987291600893085,-1.2097287030294672,0,0
-0.6438310675856153,1.5001126212280778,1,3
0.5074125864627832,0.8350641933446254,2,5
0.1902644124108892,0.6770973851551908,2,5
0.220039098251716,0.14124293794771373,2,5
1.469751038498854,-2.374922050773804,4,4
-1.5844448680448597,-0.2255350869018124,3,2
0.954665301752892,0.24794648117358098,5,1
-0.7953040097166663,-1.6068658881857547,0,0
1.3146290716695976,-0.8705807925523813,5,1
0.3824590568371091,-1.695992889128092,4,4
0.43141438878811456,0.2710831659694719,2,5
0.7395996124218269,-0.17419715982427403,5,1
-1.2283181449812526,2.0836315110992287,1,3
0.2791784064094904,0.2565820489829752,2,5
1.3040289220835009,-0.6122257922879456,5,1
1.6845475368219363,0.17093328967126112,5,1
0.9201564117205477,0.49525887346805386,2,5
-1.1249934690104189,0.043353131945420384,3,2
0.8310804719688731,-0.8356292347166473,0,0
0.7087020504323702,-1.5877907004419083,4,4
0.9838045741565907,-0.07136762840971216,5,1
0.9594921221304218,-0.5626089895428443,5,1
1.371045931997964,-1.6980593426758133,4,4
0.509425299651348,0.3732020183955673,2,5
-1.022131366736078,1.5835616767990641,1,3
-1.6099152183720804,0.9725791548416344,1,3
1.8959405689951063,-0.04641449297066795,5,1
-0.19241491235385735,0.9863953892097406,2,5
0.7558018192878643,0.082491391539653,2,5
0.49503481478608835,-0.8150529285839402,0,0
0.2969142215736993,-0.655721927715973,0,0
1.1424297822276706,-1.3491213963695474,4,4
0.6209048227269502,0.7489468310274737,2,5
1.4796818476580533,-1.318237060584493,4,4
-1.789391910510149,-0.19167539473263717,3,2
0.5979626152983849,-0.1893881899751663,2,5
-0.7818373580492094,-1.726295036577321,0,0
1.3501564630749467,-0.2459812085953621,5,1
0.39373172858615874,-1.6896271647632979,4,4
-1.9456112304315767,-0.20887884663841022,3,2
-1.1088394608341565,2.0182435901629883,1,3
0.5364176956635163,0.6555022155592355,2,5
0.9012907690061055,-0.8647001178609267,0,0
-1.1924072045190692,1.1559041506012586,1,3
0.6919397081593757,-0.48403917426416454,0,0
1.973292145760729,-0.03937628450581934,5,1
0.09430593954454093,0.754260307394515,2,5
1.9799639234470015,-0.44861108650193493,5,1
0.4009091832698967,0.3668291123756476,2,5
-0.8679274806181494,-0.528268024844496,3,2
-0.8254213201110798,-0.49114067953511126,3,2
-0.2909701083640901,-0.5387418762067108,0,0
-1.085143643085719,1.8122705501084957,1,3
-1.1274126374497357,1.9710481400754054,1,3
-0.14949249777120838,-0.10106460283869541,2,5
-0.7674872789260486,-0.07310526716152142,3,2
0.41748501355973294,0.7345073848117889,2,5
-0.7826365963082723,0.8943652718827331,1,3
0.40034984329689177,-1.402990297974342,0,0
1.869098360146317,0.06180534497195447,5,1
-0.6962462031648043,0.7541152006951756,1,3
0.7394220346612811,0.5491326701161537,2,5
1.752911804443752,0.027553050003030797,5,1
-1.278018660262759,0.666199528189529,1,3
-1.4803636997469625,0.36608515048000223,3,2
-0.8386511399482333,1.039184434094937,1,3
-2.10736132982876,0.7838322464955993,1,3
-1.7112172785773743,1.8233437648026825,1,3
-0.8991389508406081,1.6208328415300939,1,3
-1.44492355246602,0.09668457811908054,3,2
1.0621733726839209,-0.9214508110771125,5,1
-1.2727591353121648,1.0229970170290703,1,3
