Lat_norm,Lon_norm,Hierarchical_Cluster
1.006690905228006,-0.8274213819036368,5
-0.6969388532665495,0.4174229081787446,0
-0.34762158714106717,1.1040627793280098,0
-0.723115122457109,0.130584125087328,0
-0.5441343200196678,-0.9307145027153183,3
-0.21035985749434977,0.9140695997274451,0
-2.1106816904166124,1.9513363934453014,0
-0.809260821654417,-1.364804810289773,3
-1.2842836714414263,0.7495665536746949,0
-0.428573056144725,0.5798320444027963,0
0.12478282069527856,-1.0995761359921807,5
-1.105976451745623,0.8610147319704574,0
-0.8131667715375869,1.3904551141430797,0
-1.6423639112639499,2.375980808755251,0
-0.8121098702996344,-0.4222057831073232,3
0.3958569553389268,-0.10372040943968042,5
-0.9356908381939464,1.5601605919124983,0
0.22599291028424423,0.7498077658267788,4
1.0479181000722413,-0.9950476010984171,2
0.4003513419406378,-1.4034256688861433,1
1.155404579004617,0.22909971749282929,2
-1.752879276095984,0.7255651908111882,0
-0.7802430431496545,-0.07956970541030399,0
0.25198620659651,-1.2236320488431822,1
1.9871762273626692,-0.08684921071687514,2
1.4272422611291617,-2.1072946189322206,1
-1.101688462977272,1.9360008155445187,0
1.879912101055968,-0.21144308713491763,2
0.8290988152907938,-1.9179892352632677,1
0.975667664665146,0.1858398652977249,2
-1.2287546768600566,1.9391428574694525,0
-1.3131101307748574,1.9829446028166327,0
0.2298008142797683,0.14468921782470767,4
-0.7448671300469708,1.3122525456787495,0
1.0710876517631356,-0.0071657815513671555,2
0.8467360081658531,-0.041144682422480046,2
-0.9751561697633458,-0.2503179798479755,3
1.617715021485573,0.05656913915036903,2
1.3379525225493096,0.21033430638319542,2
1.7307510821093248,0.07157886638176247,2
1.0640966860065777,-0.6948780567587424,2
-0.13717238929612058,0.2935490096378002,4
-0.30563112148873917,-0.2769109717374964,3
-0.11249954802361503,0.3956209949882529,4
1.9873084538567463,-0.11259071913635013,2
-1.307651874130207,0.5033860512246492,0
0.4747192342088852,0.7558395770979447,4
-0.10362647012045154,0.345289549794036,4
-1.1357137983001053,0.619635318498149,0
0.41985862322795753,0.33577809104954,4
0.5610810032560091,-1.735798822468472,1
0.2155781659905004,0.2360660585916747,4
0.57426943746863,-1.3259514286667182,1
0.4271502860961153,0.11153273504530507,4
0.33459827666717146,-1.6313088212202307,1
-0.8354594782774182,1.2514165407710087,0
-0.03442501396767574,0.7025649574653337,0
-0.7394337047770565,-0.30799168514285896,3
1.0718833278611917,-2.1473778420795906,1
0.375027316887089,-0.3046818228398051,5
1.5192224803136016,-0.1498268563601426,2
0.5447264995972937,0.8761743931932658,4
1.4490547447598874,-0.7687141110776617,2
1.1428082474237737,-1.312381945133089,1
0.29448513902933626,-0.9427642023315942,5
0.015011797647590818,-0.39592725964115005,5
-0.989649761321086,0.9428759642157961,0
-1.1687995416093735,2.0406330101793593,0
-1.4859324640787466,0.24110974862675677,0
0.22870897158556358,-0.018872929762639656,4
0.4953503599991974,-1.4116762728732788,1
-0.8710873595126253,-0.29584003650994956,3
-1.0505660344717849,1.1305272975025762,0
-2.0040195462626857,0.2656529199529411,0
-0.19728535479359044,0.4192080407075974,4
0.7112378018302206,-1.4408436510411966,1
0.901082088622954,0.03206783822919636,2
-0.5177038347309247,1.366112673468747,0
-0.8582203267519004,-1.0626279086175594,3
0.505409245561974,0.6719849104458822,4
0.46359000572615244,0.12857756383426389,4
0.17843940973054745,0.227778479242592,4
-1.9592793228798706,0.5511180590365661,0
-0.8532008614797851,1.556990771887164,0
0.7258194214183304,0.4644739968331611,4
0.6869666432044252,0.3025127655419464,4
1.5216574652088721,-4.032244490155021,1
0.05981147107663402,-0.10120371353351829,4
0.8935727073968025,-0.9347672428902525,2
0.24388043431172016,0.6938201573570952,4
1.4508072472750386,-0.2673363008763003,2
-0.5312560820146102,1.2248058826871213,0
-1.1198469302732201,0.7216862839568183,0
-0.4003902182051807,0.7704052273542099,0
-0.7438393486106148,-0.7266929589108267,3
